9,26,14,18,1,12,26,34,32,58,19,10,22,27,33,58,13,38,21,59,35,29,29,45,50,12,51,36,43,37,37,50,18,48,6,46,17,20,43,13,36,28,35,21,7,22,16,23,55,24,60,1,40,32,24,59,16,6,50,45,9,43,47,40,16,17,39,4,54,9,7,39,51,11,19,7,13,51,53,38,0,42,14,32,57,56,56,39,11,26,19,57,34,1,15,51,19,54,55,48,48,54,31,1,40,7,20,39,14,2,4,60,43,40,31,21,54,41,43,18,26,34,44,1,18,11,26,7,47,10,34,30,2,46,6,49,51,41,40,17,2,59,57,3,21,15,27,44,4,9,46,2,20,0,7,36,16,40,15,48,25,36,33,48,0,20,23,17,45,24,49,36,18,53,23,47,33,42,54,36,45,9,3,52,47,45,13,43,7,60,19,58,16,5,21,46,0,33,55,58,51,6,39,20,11,35,13,16,31,58,37,50,15,7,8,3,37,40,36,41,50,50,28,50,37,4,23,7,41,13,40,39,44,8,51,46,5,6,60,20,14,49,18,40,9,49,
36,14,15,33,8,0,16,31,20,47,48,20,3,4,38,1,11,40,51,58,53,52,24,59,28,19,22,36,44,14,56,56,52,13,33,11,18,58,60,31,23,53,58,14,40,31,10,40,21,33,27,29,35,45,17,18,43,16,0,26,22,15,1,1,50,28,4,31,47,38,26,56,49,37,60,18,27,28,40,11,52,38,20,19,14,34,37,11,56,18,45,37,46,29,25,11,56,42,18,59,59,36,38,18,16,36,48,16,26,26,34,2,60,11,28,12,26,56,7,7,44,3,39,58,16,21,24,28,46,43,3,22,6,34,37,58,31,15,21,0,3,36,54,7,4,19,48,16,11,23,6,35,2,60,58,35,53,17,30,41,17,14,22,17,11,16,18,5,15,58,3,40,36,56,12,25,28,60,33,11,53,9,49,55,55,4,50,9,32,31,7,41,50,59,46,35,32,7,37,21,8,44,43,11,6,12,43,35,57,4,48,35,36,9,13,60,15,36,13,56,23,9,51,15,21,19,29,3,36,29,1,41,2,58,2,4,39,3,6,23,32,0,42,4,49,49,
11,50,60,32,57,5,13,39,12,49,8,51,8,6,35,42,18,40,3,52,49,45,1,51,51,12,32,51,4,17,51,13,42,14,10,0,16,5,5,34,19,15,7,23,59,6,21,5,58,50,36,38,58,9,39,16,49,46,2,35,34,6,14,16,16,16,46,13,0,56,33,10,25,26,55,45,41,50,4,42,24,55,5,2,20,6,22,0,56,4,32,28,36,4,15,0,6,20,37,12,29,52,26,37,44,22,59,25,28,19,55,12,58,5,12,22,16,26,2,58,16,30,60,21,4,40,14,1,35,39,36,39,24,2,43,41,8,29,42,15,10,4,52,33,2,37,33,22,30,20,36,29,15,9,41,19,39,4,59,60,38,5,15,9,7,44,27,30,29,27,33,31,12,44,39,20,44,55,11,32,54,56,8,48,6,24,13,12,22,20,44,40,35,13,48,44,8,3,9,12,24,43,59,22,53,60,0,26,20,20,55,43,33,7,1,32,60,4,28,23,38,45,0,3,20,36,6,26,19,17,23,56,20,49,5,47,13,2,51,49,36,34,9,44,26,9,
39,60,31,37,58,0,2,17,49,51,39,32,21,35,53,4,32,10,35,25,17,18,30,49,44,6,7,6,33,30,13,37,34,60,47,33,26,8,34,58,28,12,36,2,39,14,19,16,3,31,46,21,5,10,28,1,9,38,50,50,53,48,8,4,25,4,48,53,35,14,58,11,36,33,8,28,55,5,53,18,49,8,16,34,57,27,16,20,47,11,4,5,50,31,52,41,51,40,44,9,17,44,42,6,11,31,39,29,2,57,18,42,42,44,27,21,5,47,41,50,43,43,10,31,19,41,26,47,55,9,33,20,14,50,60,39,14,52,54,57,26,55,45,18,57,49,10,7,28,45,41,1,19,7,2,2,6,25,11,22,60,19,57,44,2,40,32,52,4,9,20,18,10,26,4,41,38,21,13,53,37,15,55,50,24,37,25,54,0,59,20,34,53,40,59,26,28,58,21,33,23,56,40,13,37,29,1,41,27,29,44,23,47,22,28,0,44,13,21,46,46,30,3,22,19,1,24,18,42,38,50,19,9,26,30,16,37,56,23,34,37,50,24,19,48,58,
42,35,44,57,45,56,36,23,54,48,39,20,13,55,25,3,20,51,31,33,33,2,45,8,50,48,13,58,52,21,14,45,55,56,47,21,42,8,20,5,8,48,16,13,36,8,17,4,22,6,57,47,45,6,5,5,57,42,19,3,5,32,56,10,54,25,17,40,57,56,38,18,53,43,41,35,56,22,21,15,49,6,51,22,39,3,56,45,57,40,31,12,22,56,48,56,15,34,31,47,35,43,3,19,47,1,26,9,17,43,59,49,11,47,14,28,19,33,59,19,60,3,16,23,20,3,54,45,2,30,57,38,48,38,13,52,24,36,8,37,10,36,41,58,50,51,50,43,28,43,19,8,27,42,51,24,1,7,52,58,43,46,54,38,4,25,56,54,5,15,26,32,26,12,31,18,39,27,7,35,26,22,15,24,45,6,31,39,47,26,38,45,17,22,45,56,43,58,38,41,14,60,15,17,25,12,29,0,4,51,2,57,12,17,42,14,2,50,36,23,36,1,57,13,23,46,11,22,19,52,55,59,18,21,40,49,34,33,40,22,33,1,6,17,20,16,
19,33,47,40,34,47,13,21,20,44,4,35,37,21,56,28,21,8,0,31,40,14,46,13,4,14,31,6,3,4,27,25,11,29,24,15,55,11,19,55,58,30,30,16,49,38,9,16,20,51,57,46,43,8,0,4,8,9,16,47,26,10,4,7,33,15,51,57,56,40,56,54,21,9,11,28,60,25,57,22,55,30,59,28,38,52,31,46,2,51,53,46,32,52,59,44,47,23,43,60,37,6,31,46,5,43,42,35,21,22,10,41,29,9,50,13,48,7,18,15,19,54,56,26,5,29,55,3,54,31,20,40,42,36,19,15,15,35,9,6,21,38,44,36,18,34,32,32,1,17,60,32,9,49,2,18,53,56,50,22,14,50,58,13,51,32,47,36,12,35,11,10,44,1,0,28,36,44,29,53,32,26,41,35,39,16,12,28,11,54,16,58,49,52,55,13,11,21,50,50,19,16,7,22,2,9,35,40,2,53,58,50,18,58,49,50,52,58,37,38,10,22,53,23,14,15,4,47,2,7,25,4,41,56,31,1,23,37,43,2,28,6,50,34,22,21,
37,44,46,35,15,21,22,46,49,31,9,35,40,24,6,41,49,15,8,17,38,16,17,7,11,24,29,36,47,16,23,7,28,41,10,59,15,34,54,15,40,8,58,23,11,32,5,7,53,58,15,32,22,44,17,11,34,9,33,16,11,26,53,54,20,11,19,6,18,55,22,4,43,45,22,41,35,58,15,6,25,7,56,16,25,58,29,23,42,40,16,26,23,12,41,52,53,21,32,38,60,49,13,7,37,27,38,15,55,2,36,43,20,59,18,57,6,53,50,42,40,17,45,46,21,5,26,48,4,57,22,58,43,23,3,16,45,39,37,24,3,52,20,18,59,60,38,46,34,33,21,22,0,14,4,59,11,43,11,40,45,43,39,47,44,58,53,32,11,33,32,38,60,56,60,30,44,30,50,55,57,18,29,22,43,18,13,1,32,2,23,9,53,24,13,16,23,42,38,36,4,23,42,8,35,59,30,59,12,12,31,51,33,49,39,27,10,33,47,31,33,36,50,56,6,33,25,34,25,0,36,3,55,48,5,33,19,53,25,29,18,40,34,26,3,37,
59,9,43,54,60,60,2,39,52,34,47,7,44,29,9,41,21,14,55,15,54,14,46,2,53,47,33,26,51,48,30,22,44,26,31,56,33,59,13,42,34,20,23,39,0,56,30,33,13,34,3,13,48,3,53,50,60,43,9,4,50,8,6,15,56,1,18,42,57,21,14,11,39,1,51,25,25,60,11,26,25,10,13,5,24,34,44,35,40,2,59,27,30,37,26,48,55,22,9,55,3,42,47,32,60,2,54,15,16,22,11,37,36,50,33,35,17,19,15,36,16,41,55,3,4,56,12,24,2,7,49,56,58,37,12,44,11,57,38,1,15,2,1,28,6,36,34,8,41,23,46,58,51,50,44,16,40,38,27,24,47,34,21,20,46,41,16,8,35,7,6,8,17,15,60,20,26,35,59,7,0,40,19,60,42,35,35,54,12,34,51,57,35,39,32,22,16,5,27,56,39,22,13,13,7,15,0,32,35,25,38,46,23,35,35,20,54,16,41,9,26,43,24,22,26,40,32,36,54,32,50,0,23,28,14,53,43,10,19,14,10,41,44,20,0,38,
26,7,49,0,58,50,36,32,53,28,43,50,56,25,15,30,55,9,46,54,36,21,43,52,48,4,31,0,9,3,2,12,18,7,24,16,39,53,12,36,28,1,57,26,16,32,24,39,9,2,46,32,38,56,7,29,35,35,22,15,49,10,12,30,42,36,49,38,39,9,38,24,22,0,8,21,53,49,46,0,26,52,47,8,24,32,5,20,11,41,34,56,11,12,39,13,38,42,12,35,19,30,29,20,4,35,46,28,44,21,55,31,2,45,43,23,49,57,57,18,32,18,18,11,21,53,59,26,46,52,14,18,34,14,42,10,42,45,22,41,41,57,60,41,46,22,38,18,29,43,10,19,38,13,32,14,40,31,13,15,11,50,12,30,5,10,17,10,14,25,6,15,33,14,46,22,43,57,22,54,53,28,58,25,59,0,53,22,41,58,24,10,47,22,39,15,60,46,32,5,41,39,50,11,3,15,8,18,30,57,38,42,35,39,58,36,38,14,42,10,36,54,46,3,37,52,60,35,43,27,60,17,49,2,58,19,59,59,58,54,12,17,55,39,55,20,
42,57,49,37,53,40,28,27,60,12,1,56,60,25,7,38,46,31,23,13,42,60,2,51,59,47,51,50,0,9,60,45,39,54,34,59,9,27,16,53,36,41,4,25,18,56,53,53,30,29,21,44,54,22,42,54,26,5,10,32,59,56,58,23,45,6,34,27,43,5,16,48,31,21,10,44,59,23,1,16,52,25,53,29,0,27,25,12,13,55,58,36,16,0,44,27,19,43,38,19,10,19,28,15,30,4,0,57,42,8,5,30,26,54,12,36,8,44,28,7,34,40,46,51,4,5,15,21,56,46,3,17,47,3,6,44,39,54,5,59,16,9,56,59,29,28,32,28,5,36,22,8,20,7,33,34,35,4,58,34,13,1,1,3,56,30,29,56,12,48,10,0,58,1,24,4,57,8,20,1,36,34,51,59,7,26,37,58,40,50,21,58,57,46,10,55,52,56,13,43,41,45,1,33,32,30,28,14,57,31,9,1,37,15,45,44,42,4,8,14,13,56,40,6,42,49,30,15,0,44,28,17,43,31,9,34,45,32,27,28,12,42,48,39,40,33,
